sourcedata,id,endPosition,startPosition,type,word
怀孕一个月吃了四片复方醋酸环丙孕酮片影响大吗怀孕一个月时因为要去旅游在不知道的情况下吃了四片复方对胎儿影响大吗?,190,17,9,商品名,复方醋酸环丙孕酮片
怀孕一个月吃了四片复方醋酸环丙孕酮片影响大吗怀孕一个月时因为要去旅游在不知道的情况下吃了四片复方对胎儿影响大吗?,190,23,22,禁忌人群,怀孕
怀孕一个月吃了四片复方醋酸环丙孕酮片影响大吗怀孕一个月时因为要去旅游在不知道的情况下吃了四片复方对胎儿影响大吗?,190,50,49,禁忌人群,胎儿
迈之灵片和托西酸舒他西林片能同时服用吗?,191,3,0,商品名,迈之灵片
迈之灵片和托西酸舒他西林片能同时服用吗?,191,12,5,商品名,托西酸舒他西林片
托西酸舒他西林片每次吃多少啊?,192,7,0,商品名,托西酸舒他西林片
求托西酸舒他西林片药品说明书,193,8,1,商品名,托西酸舒他西林片
宝宝可以空腹吃托西酸舒他西林片?,194,14,7,商品名,托西酸舒他西林片
宝宝可以空腹吃托西酸舒他西林片?,194,1,0,禁忌人群,宝宝
硝呋太尔片和托西酸舒他西林片能与筋骨宁片同吃?,195,4,0,商品名,硝呋太尔片
硝呋太尔片和托西酸舒他西林片能与筋骨宁片同吃?,195,13,6,商品名,托西酸舒他西林片
硝呋太尔片和托西酸舒他西林片能与筋骨宁片同吃?,195,19,16,商品名,筋骨宁片
米非司酮片可以和托西酸舒他西林片一起吃?,196,4,0,商品名,米非司酮片
米非司酮片可以和托西酸舒他西林片一起吃?,196,15,8,商品名,托西酸舒他西林片
吃盐酸美他环素片托西酸舒他西林片能喝酒?,197,7,1,商品名,盐酸美他环素片
吃盐酸美他环素片托西酸舒他西林片能喝酒?,197,15,8,商品名,托西酸舒他西林片
哈西奈德乳膏?有出售的吗,198,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏是激素吗?,199,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏有什么用?,200,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏孕妇可以用这个药吗?,201,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏孕妇可以用这个药吗?,201,7,6,禁忌人群,孕妇
"哈西奈德乳膏这药,孕妇可以用吗?",202,5,0,商品名,哈西奈德乳膏
"哈西奈德乳膏这药,孕妇可以用吗?",202,10,9,禁忌人群,孕妇
哈西奈德乳膏对身体危害大?,203,5,0,商品名,哈西奈德乳膏
求哈西奈德乳膏药品说明书,204,6,1,商品名,哈西奈德乳膏
哈西奈德乳膏长期用有什么副作用吗?,205,5,0,商品名,哈西奈德乳膏
请问孕妇可以用哈西奈德乳膏吗?,206,12,7,商品名,哈西奈德乳膏
请问孕妇可以用哈西奈德乳膏吗?,206,3,2,禁忌人群,孕妇
哈西奈德乳膏一天用多少次啊?谢谢,207,5,0,商品名,哈西奈德乳膏
"孕妇药神经性皮炎,用哈西奈德乳膏可以吗?",208,7,3,疾病,神经性皮炎
"孕妇药神经性皮炎,用哈西奈德乳膏可以吗?",208,15,10,商品名,哈西奈德乳膏
"孕妇药神经性皮炎,用哈西奈德乳膏可以吗?",208,1,0,禁忌人群,孕妇
孕妇可以用哈西奈德乳膏这个药吗?,209,10,5,商品名,哈西奈德乳膏
孕妇可以用哈西奈德乳膏这个药吗?,209,1,0,禁忌人群,孕妇
哈西奈德乳膏孕妇可以摸嘛,210,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏孕妇可以摸嘛,210,7,6,禁忌人群,孕妇
哈西奈德乳膏最多用几天?,211,5,0,商品名,哈西奈德乳膏
不下心把消炎癣湿药膏和哈西奈德乳膏吃了会怎么样?,212,9,4,商品名,消炎癣湿药膏
不下心把消炎癣湿药膏和哈西奈德乳膏吃了会怎么样?,212,16,11,商品名,哈西奈德乳膏
天津哪里有卖双燕牌哈西奈德乳膏,213,14,9,商品名,哈西奈德乳膏
请问十三个月的宝宝误食哈西奈德乳膏有事吗?,214,16,11,商品名,哈西奈德乳膏
请问十三个月的宝宝误食哈西奈德乳膏有事吗?,214,8,2,禁忌人群,十三个月的宝宝
氧化锌软膏哈西奈德乳膏丙酸氯倍他素乳膏能一起用吗?,215,4,0,商品名,氧化锌软膏
氧化锌软膏哈西奈德乳膏丙酸氯倍他素乳膏能一起用吗?,215,10,5,商品名,哈西奈德乳膏
氧化锌软膏哈西奈德乳膏丙酸氯倍他素乳膏能一起用吗?,215,18,11,商品名,丙酸氯倍他素乳膏
你们有天津太平洋制药有限公司生产的哈西奈德乳膏?,216,22,17,商品名,哈西奈德乳膏
哈西奈德乳膏怎么像水,217,5,0,商品名,哈西奈德乳膏
请问哈西奈德乳膏孕妇能用吗?怕对孩子又不好的影响不敢用!,218,7,2,商品名,哈西奈德乳膏
请问哈西奈德乳膏孕妇能用吗?怕对孩子又不好的影响不敢用!,218,9,8,禁忌人群,孕妇
哈西奈德乳膏孕妇一天用几次,219,5,0,商品名,哈西奈德乳膏
哈西奈德乳膏孕妇一天用几次,219,7,6,禁忌人群,孕妇
要紧吗硝酸布康唑阴道乳膏之后可能会有一些不适?,220,11,3,商品名,硝酸布康唑阴道乳膏
羧甲基纤维素钠滴眼液该怎么用?,221,9,0,商品名,羧甲基纤维素钠滴眼液
羧甲基纤维素钠滴眼液能长期使用吗?,222,9,0,商品名,羧甲基纤维素钠滴眼液
羧甲基纤维素钠滴眼液有没有副作用?,223,9,0,商品名,羧甲基纤维素钠滴眼液
求羧甲基纤维素钠滴眼液药品说明书,224,10,1,商品名,羧甲基纤维素钠滴眼液
使用羧甲基纤维素钠滴眼液需要注意哪些事项呢?,225,11,2,商品名,羧甲基纤维素钠滴眼液
亮视羧甲基纤维素钠滴眼液能和帕坦洛盐酸奥洛他定滴眼液一起用吗,226,16,14,商品名,帕坦洛
亮视羧甲基纤维素钠滴眼液能和帕坦洛盐酸奥洛他定滴眼液一起用吗,226,25,17,商品名,盐酸奥洛他定滴眼液
亮视羧甲基纤维素钠滴眼液能和帕坦洛盐酸奥洛他定滴眼液一起用吗,226,11,2,商品名,羧甲基纤维素钠滴眼液
亮视羧甲基纤维素钠滴眼液能和帕坦洛盐酸奥洛他定滴眼液一起用吗,226,1,0,商品名,亮视
羧甲基纤维素钠滴眼液好不好呢?,227,9,0,商品名,羧甲基纤维素钠滴眼液
吲达帕胺片该怎么用?,228,4,0,商品名,吲达帕胺片
吲达帕胺片和复方利血平能一起用吗吲达帕胺片和常降能一起用?,229,4,0,商品名,吲达帕胺片
吲达帕胺片和复方利血平能一起用吗吲达帕胺片和常降能一起用?,229,20,16,商品名,吲达帕胺片
"我47岁,高血压,能吃吲达帕胺片吗?",230,7,5,疾病,高血压
"我47岁,高血压,能吃吲达帕胺片吗?",230,15,11,商品名,吲达帕胺片
马来酸依那普利片和吲达帕胺片能同时服吗?,231,7,0,商品名,马来酸依那普利片
马来酸依那普利片和吲达帕胺片能同时服吗?,231,13,9,商品名,吲达帕胺片
吲达帕胺片睡前吃对吗?,232,4,0,商品名,吲达帕胺片
吲达帕胺片有哪些副作用?,233,4,0,商品名,吲达帕胺片
吲达帕胺片经常吃有副作用吗?,234,4,0,商品名,吲达帕胺片
吲达帕胺片有什么副作用,235,4,0,商品名,吲达帕胺片
吲达帕胺片用药要注意什么?,236,4,0,商品名,吲达帕胺片
吲达帕胺片有什么副作用吗?,237,4,0,商品名,吲达帕胺片
吲达帕胺片含有氯霉素吗,238,4,0,商品名,吲达帕胺片
吲达帕胺片有什么副作用?,239,4,0,商品名,吲达帕胺片
吲达帕胺片禁忌有哪些?,240,4,0,商品名,吲达帕胺片
是否使用吲达帕胺片?,241,8,4,商品名,吲达帕胺片
血压不高能吃吲达帕胺片吗?,242,10,6,商品名,吲达帕胺片
血压不高能吃吲达帕胺片吗?,242,3,0,疾病,血压不高
降血压的吲达帕胺片与尼福达哪个好?,243,8,4,商品名,吲达帕胺片
降血压的吲达帕胺片与尼福达哪个好?,243,12,10,商品名,尼福达
同时牛黄上清片和吲达帕胺片有冲突吗?,244,6,2,商品名,牛黄上清片
同时牛黄上清片和吲达帕胺片有冲突吗?,244,12,8,商品名,吲达帕胺片
复方卡托普利片和吲达帕胺片一起服用?,245,6,0,商品名,复方卡托普利片
复方卡托普利片和吲达帕胺片一起服用?,245,12,8,商品名,吲达帕胺片
吲达帕胺片能和罗布麻片一块吃?,246,4,0,商品名,吲达帕胺片
吲达帕胺片能和罗布麻片一块吃?,246,10,7,商品名,罗布麻片
复方卡托普利片和吲达帕胺片能一起服用?,247,6,0,商品名,复方卡托普利片
复方卡托普利片和吲达帕胺片能一起服用?,247,12,8,商品名,吲达帕胺片
吲达帕胺片和尼莫地平片能一块吃?,248,4,0,商品名,吲达帕胺片
吲达帕胺片和尼莫地平片能一块吃?,248,10,6,商品名,尼莫地平片
吲达帕胺片长期服用会发胖?,249,4,0,商品名,吲达帕胺片
吲达帕胺片长期服用会发胖?,249,11,10,疾病,发胖
寿比山吲达帕胺片有头晕现象?,250,7,3,商品名,吲达帕胺片
寿比山吲达帕胺片有头晕现象?,250,10,9,疾病,头晕
寿比山吲达帕胺片有头晕现象?,250,2,0,商品名,寿比山
吲达帕胺片一天吃了2片怎么办老?,251,4,0,商品名,吲达帕胺片
吲达帕胺片1天不小心吃2个咋?,252,4,0,商品名,吲达帕胺片
长期服用吲达帕胺片和录化钾可以?,253,8,4,商品名,吲达帕胺片
求吲达帕胺片药品说明书,254,5,1,商品名,吲达帕胺片
长期吃吲达帕胺片对身体有什么危害?,255,7,3,商品名,吲达帕胺片
高血压可以长期吃吲达帕胺片吗?,256,2,0,疾病,高血压
高血压可以长期吃吲达帕胺片吗?,256,12,8,商品名,吲达帕胺片
65岁的人脑出血患者能吃吲达帕胺片吗,257,7,5,疾病,脑出血
65岁的人脑出血患者能吃吲达帕胺片吗,257,16,12,商品名,吲达帕胺片
65岁的人脑出血患者能吃吲达帕胺片吗,257,4,0,禁忌人群,65岁的人
培哚普利吲达帕胺片有哪些成份?,258,8,0,商品名,培哚普利吲达帕胺片
为什么服用卡络磺钠片小腹隐隐作?,259,9,5,商品名,卡络磺钠片
为什么服用卡络磺钠片小腹隐隐作?,259,14,10,疾病,小腹隐隐作
地屈孕酮片和卡络磺钠片这几种药可以一起吃吗?,260,10,6,商品名,卡络磺钠片
地屈孕酮片和卡络磺钠片这几种药可以一起吃吗?,260,4,0,商品名,地屈孕酮片
可以服用卡络磺钠片?,261,8,4,商品名,卡络磺钠片
依巴斯汀片和氟康唑片是激素药吗?,262,4,0,商品名,依巴斯汀片
依巴斯汀片和氟康唑片是激素药吗?,262,9,6,商品名,氟康唑片
依巴斯汀片和氟康唑片是激素药吗?,262,13,11,药物类别,激素药
依巴斯汀片的副作用?,263,4,0,商品名,依巴斯汀片
依巴斯汀片能长期使用吗?,264,4,0,商品名,依巴斯汀片
依巴斯汀片能经常吃吗?,265,4,0,商品名,依巴斯汀片
依巴斯汀片有什么不良反应?,266,4,0,商品名,依巴斯汀片
依巴斯汀片有什么副作用吗?,267,4,0,商品名,依巴斯汀片
依巴斯汀片副作用大吗?,268,4,0,商品名,依巴斯汀片
依巴斯汀片适合于什么人用的啊?,269,4,0,商品名,依巴斯汀片
依巴斯汀片的副作用可怕吗?,270,4,0,商品名,依巴斯汀片
有没有影响?月经期服用依巴斯汀片?,271,15,11,商品名,依巴斯汀片
有没有影响?月经期服用依巴斯汀片?,271,8,6,禁忌人群,月经期
慢性湿疹能吃依巴斯汀片吗?,272,10,6,商品名,依巴斯汀片
慢性湿疹能吃依巴斯汀片吗?,272,3,0,疾病,慢性湿疹
依巴斯汀片吃了心慌?,273,4,0,商品名,依巴斯汀片
依巴斯汀片吃了心慌?,273,8,7,疾病,心慌
紫外线过敏能吃依巴斯汀片?,274,11,7,商品名,依巴斯汀片
紫外线过敏能吃依巴斯汀片?,274,4,0,疾病,紫外线过敏
依巴斯汀片能长期吃吗?,275,4,0,商品名,依巴斯汀片
依巴斯汀片的副作用是什么呢?,276,4,0,商品名,依巴斯汀片
糖尿病人能服依巴斯汀片?,277,2,0,疾病,糖尿病
糖尿病人能服依巴斯汀片?,277,10,6,商品名,依巴斯汀片
依巴斯汀片含激素吗?,278,4,0,商品名,依巴斯汀片
依巴斯汀片和克拉霉素可以同吃?,279,4,0,商品名,依巴斯汀片
依巴斯汀片属于激素类药吗?,280,4,0,商品名,依巴斯汀片
依巴斯汀片属于激素类药吗?,280,10,7,药物类别,激素类药
我吃完依巴斯汀片怎么全身疼?,281,7,3,商品名,依巴斯汀片
我吃完依巴斯汀片怎么全身疼?,281,12,10,疾病,全身疼
依巴斯汀片的副作用是什?,282,4,0,商品名,依巴斯汀片
依巴斯汀片吃了会血压增高?,283,4,0,商品名,依巴斯汀片
依巴斯汀片吃了会血压增高?,283,11,8,疾病,血压增高
扑尔敏和依巴斯汀片能同时吃吗,284,8,4,商品名,依巴斯汀片
依巴斯汀片是激素药吗?,285,4,0,商品名,依巴斯汀片
依巴斯汀片是激素药吗?,285,8,6,药物类别,激素药
荨麻疹可以吃依巴斯汀片吗?,286,2,0,疾病,荨麻疹
荨麻疹可以吃依巴斯汀片吗?,286,10,6,商品名,依巴斯汀片
依巴斯汀片是激素药吗,287,4,0,商品名,依巴斯汀片
依巴斯汀片主要成分是什么呢?,288,4,0,商品名,依巴斯汀片
长期服用依巴斯汀片有副作用?,289,8,4,商品名,依巴斯汀片
磺胺类过敏能吃依巴斯汀片?,290,11,7,商品名,依巴斯汀片
磺胺类过敏能吃依巴斯汀片?,290,4,0,疾病,磺胺类过敏
依巴斯汀片有激素吗?,291,4,0,商品名,依巴斯汀片
依巴斯汀片的副作用是什么?,292,4,0,商品名,依巴斯汀片
可以一天吃两次依巴斯汀片吗?,293,11,7,商品名,依巴斯汀片
依巴斯汀片孕妇可以吃吗?,294,4,0,商品名,依巴斯汀片
依巴斯汀片孕妇可以吃吗?,294,6,5,禁忌人群,孕妇
依巴斯汀片吃了会困考虑什么?,295,4,0,商品名,依巴斯汀片
大三阳的人能吃依巴斯汀片吗,296,11,7,商品名,依巴斯汀片
大三阳的人能吃依巴斯汀片吗,296,2,0,疾病,大三阳
抗宫炎片和依巴斯汀片可以一起服用么?,297,9,5,商品名,依巴斯汀片
抗宫炎片和依巴斯汀片可以一起服用么?,297,3,0,商品名,抗宫炎片
盐酸左氧氟沙星胶囊怎么用,298,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊是消炎药?,299,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊是消炎药?,299,12,10,药物类别,消炎药
盐酸左氧氟沙星胶囊和左氧氟沙星胶囊是一种药吗?,300,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊和左氧氟沙星胶囊是一种药吗?,300,16,10,商品名,左氧氟沙星胶囊
盐酸左氧氟沙星胶囊跟左氧氟沙星胶囊功效是一样的吗?,301,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊跟左氧氟沙星胶囊功效是一样的吗?,301,16,10,商品名,左氧氟沙星胶囊
"请问医生,华客盐酸左氧氟沙星胶囊与左克盐酸左氧氟沙星胶囊有区别么?",302,15,7,商品名,盐酸左氧氟沙星胶囊
"请问医生,华客盐酸左氧氟沙星胶囊与左克盐酸左氧氟沙星胶囊有区别么?",302,6,5,商品名,华客
"请问医生,华客盐酸左氧氟沙星胶囊与左克盐酸左氧氟沙星胶囊有区别么?",302,18,17,商品名,左克
"请问医生,华客盐酸左氧氟沙星胶囊与左克盐酸左氧氟沙星胶囊有区别么?",302,27,19,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊的药理作用怎样的?,303,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊的不良反应?,304,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊的用量?,305,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊说明书有哪些?,306,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊是消炎药么,307,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊是消炎药么,307,12,10,药物类别,消炎药
盐酸左氧氟沙星胶囊可以空腹吃吗?,308,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊用量?,309,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊过量怎么办?,310,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊可以和鱼腥草同食吗,311,8,0,商品名,盐酸左氧氟沙星胶囊
肚子疼喝了盐酸左氧氟沙星胶囊然后全身痒是怎么回事?,312,13,5,商品名,盐酸左氧氟沙星胶囊
肚子疼喝了盐酸左氧氟沙星胶囊然后全身痒是怎么回事?,312,2,0,疾病,肚子疼
肚子疼喝了盐酸左氧氟沙星胶囊然后全身痒是怎么回事?,312,18,16,疾病,全身痒
盐酸左氧氟沙星胶囊用后有呕吐现象是否停止?,313,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊用后有呕吐现象是否停止?,313,13,12,疾病,呕吐
在喂宝宝奶的妈妈可以吃盐酸左氧氟沙星胶囊?,314,19,11,商品名,盐酸左氧氟沙星胶囊
在喂宝宝奶的妈妈可以吃盐酸左氧氟沙星胶囊?,314,7,1,禁忌人群,喂宝宝奶的妈妈
吃盐酸左氧氟沙星胶囊会不会有副作用呢?,315,9,1,商品名,盐酸左氧氟沙星胶囊
我服用盐酸左氧氟沙星胶囊出现严重关节痛...,316,11,3,商品名,盐酸左氧氟沙星胶囊
我服用盐酸左氧氟沙星胶囊出现严重关节痛...,316,18,16,疾病,关节痛
尿道感染盐酸左氧氟沙星胶囊怎么服用,317,12,4,商品名,盐酸左氧氟沙星胶囊
尿道感染盐酸左氧氟沙星胶囊怎么服用,317,3,0,疾病,尿道感染
盐酸左氧氟沙星胶囊服用后多长时间其效果?,318,8,0,商品名,盐酸左氧氟沙星胶囊
吃多了盐酸左氧氟沙星胶囊怎么解?,319,11,3,商品名,盐酸左氧氟沙星胶囊
在喂宝宝的妈妈可以吃盐酸左氧氟沙星胶囊吗?,320,18,10,商品名,盐酸左氧氟沙星胶囊
在喂宝宝的妈妈可以吃盐酸左氧氟沙星胶囊吗?,320,6,1,禁忌人群,喂宝宝的妈妈
盐酸左氧氟沙星胶囊能和蒲地莲消炎片一起用吗?,321,8,0,商品名,盐酸左氧氟沙星胶囊
盐酸左氧氟沙星胶囊能和蒲地莲消炎片一起用吗?,321,16,11,商品名,蒲地莲消炎片
"尿路感染,三金片和盐酸左氧氟沙星胶囊同时服用吗?",322,3,0,疾病,尿路感染
"尿路感染,三金片和盐酸左氧氟沙星胶囊同时服用吗?",322,7,5,商品名,三金片
"尿路感染,三金片和盐酸左氧氟沙星胶囊同时服用吗?",322,17,9,商品名,盐酸左氧氟沙星胶囊
经期间能服用盐酸左氧氟沙星胶囊吗?.,323,14,6,商品名,盐酸左氧氟沙星胶囊
经期间能服用盐酸左氧氟沙星胶囊吗?.,323,2,0,禁忌人群,经期间
盐酸左氧氟沙星胶囊晚上吃可以吗,324,8,0,商品名,盐酸左氧氟沙星胶囊
为什么盐酸左氧氟沙星胶囊十八岁以下禁用,325,11,3,商品名,盐酸左氧氟沙星胶囊
为什么盐酸左氧氟沙星胶囊十八岁以下禁用,325,16,12,禁忌人群,十八岁以下
盐酸左氧氟沙星胶囊一次可以吃几?,326,8,0,商品名,盐酸左氧氟沙星胶囊
茴拉西坦分散片能长时间吃吗,327,6,0,商品名,茴拉西坦分散片
静灵口服液和茴拉西坦分散片可以一起吃?,328,4,0,商品名,静灵口服液
静灵口服液和茴拉西坦分散片可以一起吃?,328,12,6,商品名,茴拉西坦分散片
毕思灵茴拉西坦分散片学生能吃?,329,2,0,商品名,毕思灵
毕思灵茴拉西坦分散片学生能吃?,329,9,3,商品名,茴拉西坦分散片
毕思灵茴拉西坦分散片学生能吃?,329,11,10,禁忌人群,学生
静灵口服液和茴拉西坦分散片一起吃行?,330,4,0,商品名,静灵口服液
静灵口服液和茴拉西坦分散片一起吃行?,330,12,6,商品名,茴拉西坦分散片
吃了茴拉西坦分散片和阿立哌唑片后怀孕会怎么样?,331,14,10,商品名,阿立哌唑片
吃了茴拉西坦分散片和阿立哌唑片后怀孕会怎么样?,331,8,2,商品名,茴拉西坦分散片
吃了茴拉西坦分散片和阿立哌唑片后怀孕会怎么样?,331,17,16,禁忌人群,怀孕
富马酸酮替芬鼻吸入气雾剂的用法用量是?,332,11,0,商品名,富马酸酮替芬鼻吸入气雾剂
富马酸酮替芬鼻吸入气雾剂的用法用量?,333,11,0,商品名,富马酸酮替芬鼻吸入气雾剂
服用盐酸胍甲环素胶囊后腹泻的症状?,334,12,11,疾病,腹泻
服用盐酸胍甲环素胶囊后腹泻的症状?,334,9,2,商品名,盐酸胍甲环素胶囊
盐酸胍甲环素胶囊和地红霉素肠溶片能一起吃吗?,335,15,9,商品名,地红霉素肠溶片
盐酸胍甲环素胶囊和地红霉素肠溶片能一起吃吗?,335,7,0,商品名,盐酸胍甲环素胶囊
盐酸胍甲环素胶囊吃了难受头晕恶心可以继续吃?,336,13,12,疾病,头晕
盐酸胍甲环素胶囊吃了难受头晕恶心可以继续吃?,336,15,14,疾病,恶心
盐酸胍甲环素胶囊吃了难受头晕恶心可以继续吃?,336,7,0,商品名,盐酸胍甲环素胶囊
那些人不可以用注射用氯诺昔康?,337,13,7,商品名,注射用氯诺昔康
求单硝酸异山梨酯胶丸说明书?,338,9,1,商品名,单硝酸异山梨酯胶丸
单硝酸异山梨酯胶丸有何副作用?,339,8,0,商品名,单硝酸异山梨酯胶丸
单硝酸异山梨酯胶丸的用法用量?,340,8,0,商品名,单硝酸异山梨酯胶丸
单硝酸异山梨酯胶丸有哪些注意事项?,341,8,0,商品名,单硝酸异山梨酯胶丸
单硝酸异山梨酯胶丸有哪些成份?,342,8,0,商品名,单硝酸异山梨酯胶丸
求单硝酸异山梨酯胶丸药品说明书,343,9,1,商品名,单硝酸异山梨酯胶丸
孕妇可以擦汞溴红溶液?,344,9,5,商品名,汞溴红溶液
孕妇可以擦汞溴红溶液?,344,1,0,禁忌人群,孕妇
能给婴儿用汞溴红溶液?,345,9,5,商品名,汞溴红溶液
能给婴儿用汞溴红溶液?,345,3,2,禁忌人群,婴儿
汞溴红溶液和红霉素一起用会怎?,346,4,0,商品名,汞溴红溶液
汞溴红溶液是不是磺伏?,347,4,0,商品名,汞溴红溶液
汞溴红溶液是不是磺伏?,347,9,8,商品名,磺伏
宝宝喝了一点汞溴红溶液怎?,348,10,6,商品名,汞溴红溶液
宝宝喝了一点汞溴红溶液怎?,348,1,0,禁忌人群,宝宝
汞溴红溶液里面可以放阿莫西林?,349,4,0,商品名,汞溴红溶液
红霉素软膏跟汞溴红溶液有冲突?,350,4,0,商品名,红霉素软膏
红霉素软膏跟汞溴红溶液有冲突?,350,10,6,商品名,汞溴红溶液
红霉素软膏跟汞溴红溶液有冲突吗,351,4,0,商品名,红霉素软膏
红霉素软膏跟汞溴红溶液有冲突吗,351,10,6,商品名,汞溴红溶液
请问怀孕可以擦汞溴红溶液吗?,352,11,7,商品名,汞溴红溶液
请问怀孕可以擦汞溴红溶液吗?,352,3,2,禁忌人群,怀孕
孕37周手受伤可以用汞溴红溶液吗?,353,6,5,疾病,受伤
孕37周手受伤可以用汞溴红溶液吗?,353,14,10,商品名,汞溴红溶液
孕37周手受伤可以用汞溴红溶液吗?,353,3,0,禁忌人群,孕37周
用汞溴红溶液可以用碘伏消毒液?,354,5,1,商品名,汞溴红溶液
用汞溴红溶液可以用碘伏消毒液?,354,13,9,商品名,碘伏消毒液
使用汞溴红溶液腿上留下红色印记怎么?,355,6,2,商品名,汞溴红溶液
聚维酮碘消毒液能不能与汞溴红溶液同时用吗?,356,15,11,商品名,汞溴红溶液
聚维酮碘消毒液能不能与汞溴红溶液同时用吗?,356,6,0,商品名,聚维酮碘消毒液
"请问脸部涂了,汞溴红溶液会不会永远留?",357,11,7,商品名,汞溴红溶液
如果伤口上涂上过期汞溴红溶液后伤可无知觉该怎么?,358,13,9,商品名,汞溴红溶液
脸狭磨破用了汞溴红溶液还可以用百多邦?,359,10,6,商品名,汞溴红溶液
脸狭磨破用了汞溴红溶液还可以用百多邦?,359,17,15,商品名,百多邦
脸狭磨破用了汞溴红溶液还可以用百多邦?,359,3,0,疾病,脸狭磨破
红肿怎么办?擦汞溴红溶液时皮肤出现水泡?,360,1,0,疾病,红肿
红肿怎么办?擦汞溴红溶液时皮肤出现水泡?,360,11,7,商品名,汞溴红溶液
红肿怎么办?擦汞溴红溶液时皮肤出现水泡?,360,18,17,疾病,水泡
45天宝宝剪指甲剪破皮可擦汞溴红溶液吗?,361,17,13,商品名,汞溴红溶液
45天宝宝剪指甲剪破皮可擦汞溴红溶液吗?,361,4,0,禁忌人群,45天宝宝
脸上擦伤怎么处理用汞溴红溶液可以嘛会不会留下颜?,362,13,9,商品名,汞溴红溶液
脸上擦伤怎么处理用汞溴红溶液可以嘛会不会留下颜?,362,3,0,疾病,脸上擦伤
同一个伤口用过聚维酮碘溶液(碘伏)消毒两周后能不能用汞溴红溶液(红药水)?,363,12,7,商品名,聚维酮碘溶液
同一个伤口用过聚维酮碘溶液(碘伏)消毒两周后能不能用汞溴红溶液(红药水)?,363,30,26,商品名,汞溴红溶液
同一个伤口用过聚维酮碘溶液(碘伏)消毒两周后能不能用汞溴红溶液(红药水)?,363,34,32,商品名,红药水
同一个伤口用过聚维酮碘溶液(碘伏)消毒两周后能不能用汞溴红溶液(红药水)?,363,15,14,商品名,碘伏
"脸上擦伤涂了一点红药水(汞溴红溶液),请问会留疤痕吗?",364,3,2,疾病,擦伤
"脸上擦伤涂了一点红药水(汞溴红溶液),请问会留疤痕吗?",364,16,12,商品名,汞溴红溶液
"脸上擦伤涂了一点红药水(汞溴红溶液),请问会留疤痕吗?",364,10,8,商品名,红药水
盐酸利托君注射液的禁忌有哪些?,365,7,0,商品名,盐酸利托君注射液
怀孕6个月子宫收缩保定有卖盐酸利托君注射液的吗?,366,20,13,商品名,盐酸利托君注射液
怀孕6个月子宫收缩保定有卖盐酸利托君注射液的吗?,366,4,0,禁忌人群,怀孕6个月
怀孕6个月子宫收缩保定有卖盐酸利托君注射液的吗?,366,8,5,疾病,子宫收缩
托拉塞米胶囊有哪些注意事项?,367,5,0,商品名,托拉塞米胶囊
伊维菌素片该怎么用?,368,4,0,商品名,伊维菌素片
硝氯齡伊维菌素片用法与用量是多少?,369,7,0,商品名,硝氯齡伊维菌素片
硝氯齡伊维菌素片注意事项有哪些?,370,7,0,商品名,硝氯齡伊维菌素片
伊维菌素片给羊驱虫不是空肚服用的行吗,371,4,0,商品名,伊维菌素片
盐酸环丙沙星乳膏可以和碘伏一起使用吗?,372,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏涂了多长时间清洗?,373,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏可以涂在嘴里?,374,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏含激素?,375,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏与盐酸洛美沙星乳膏???,376,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏与盐酸洛美沙星乳膏???,376,16,9,商品名,盐酸洛美沙星乳膏
盐酸环丙沙星乳膏可以擦进鼻子里面吗?,377,7,0,商品名,盐酸环丙沙星乳膏
盐酸环丙沙星乳膏和维生素a软膏哪个好?针对毛囊角化,378,7,0,商品名,盐酸环丙沙星乳膏
